,subsessionid,season_name,eventstrengthoffield,ccName,oldirating,newirating,carnum,carid,lapscomplete,finishposinclass,lapslead,displayName,startPos,points,numIncidents,finishPos,groupid,lapnum,custid,sesTime,flags,lap_time
429,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,9,265808,14518241,0,1217508.0
430,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,10,265808,15759907,0,1241666.0
431,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,11,265808,16965888,0,1205981.0
432,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,12,265808,18170623,0,1204735.0
433,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,13,265808,19370531,0,1199908.0
434,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3595,3521,7,43,14,20,0,Benoit+Le+Pezennec,4,31,14,20,265808,14,265808,21422615,196,2052084.0
435,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,0,313522,3449563,0,0.0
436,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,1,313522,4794083,8192,1344520.0
437,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,2,313522,6009732,0,1215649.0
438,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,3,313522,7224631,0,1214899.0
439,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,4,313522,8435762,0,1211131.0
440,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,5,313522,9643553,0,1207791.0
441,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,6,313522,11054263,201,1410710.0
442,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,7,313522,19211513,2,8157250.0
443,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,8,313522,20445572,0,1234059.0
444,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,9,313522,21672375,0,1226803.0
445,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,10,313522,22899915,0,1227540.0
446,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,11,313522,24122111,0,1222196.0
447,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,12,313522,25355663,0,1233552.0
448,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,13,313522,26575388,0,1219725.0
449,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2695,2638,17,94,14,21,0,Michael+Roitman,23,23,8,21,313522,14,313522,27799482,16384,1224094.0
450,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2491,2432,23,133,6,22,0,Bruce+De+Carvalho,22,15,9,22,95882,0,95882,3449553,0,0.0
451,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2491,2432,23,133,6,22,0,Bruce+De+Carvalho,22,15,9,22,95882,1,95882,4810801,8196,1361248.0
452,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2491,2432,23,133,6,22,0,Bruce+De+Carvalho,22,15,9,22,95882,2,95882,6029440,0,1218639.0
453,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2491,2432,23,133,6,22,0,Bruce+De+Carvalho,22,15,9,22,95882,3,95882,7233691,0,1204251.0
454,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2491,2432,23,133,6,22,0,Bruce+De+Carvalho,22,15,9,22,95882,4,95882,8446431,0,1212740.0
455,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2491,2432,23,133,6,22,0,Bruce+De+Carvalho,22,15,9,22,95882,5,95882,9646836,0,1200405.0
456,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2491,2432,23,133,6,22,0,Bruce+De+Carvalho,22,15,9,22,95882,6,95882,11131432,237,1484596.0
457,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3238,3150,10,133,3,23,0,Harry+J+Melvin,19,7,6,23,588999,0,588999,3449523,0,0.0
458,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3238,3150,10,133,3,23,0,Harry+J+Melvin,19,7,6,23,588999,1,588999,4859492,8384,1409969.0
459,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3238,3150,10,133,3,23,0,Harry+J+Melvin,19,7,6,23,588999,2,588999,6083813,0,1224321.0
460,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,3238,3150,10,133,3,23,0,Harry+J+Melvin,19,7,6,23,588999,3,588999,8036167,2307,1952354.0
461,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2567,2491,19,43,1,24,0,Alex+Rodr%C3%ADguez+Dlt,17,3,4,24,352779,0,352779,3449503,0,0.0
462,38023958,VRS+GT+Sprint+Series+-+2021+Season+2,3139,GT3+Class,2567,2491,19,43,1,24,0,Alex+Rodr%C3%ADguez+Dlt,17,3,4,24,352779,1,352779,5699500,10575,2249997.0
